1.274e+00,4.351e-01
8.162e-01,6.265e-01
4.838e-01,7.095e-01
5.364e-01,7.568e-01
4.957e-01,7.863e-01
6.718e-01,8.053e-01
3.763e-01,8.163e-01
5.841e-01,8.336e-01
4.208e-01,8.426e-01
5.629e-01,8.517e-01
2.268e-01,8.574e-01
3.250e-01,8.629e-01
3.222e-01,8.703e-01
3.235e-01,8.781e-01
4.599e-01,8.809e-01
2.085e-01,8.878e-01
3.658e-01,8.925e-01
4.238e-01,8.952e-01
2.550e-01,8.984e-01
3.218e-01,9.017e-01
2.979e-01,9.051e-01
3.129e-01,9.077e-01
3.018e-01,9.086e-01
3.287e-01,9.130e-01
3.386e-01,9.160e-01
2.492e-01,9.194e-01
2.444e-01,9.183e-01
2.183e-01,9.215e-01
2.634e-01,9.235e-01
1.705e-01,9.246e-01
1.922e-01,9.280e-01
2.318e-01,9.309e-01
2.146e-01,9.292e-01
3.360e-01,9.324e-01
2.430e-01,9.317e-01
2.487e-01,9.344e-01
1.188e-01,9.361e-01
1.644e-01,9.363e-01
2.987e-01,9.371e-01
1.669e-01,9.397e-01
2.286e-01,9.421e-01
2.975e-01,9.424e-01
1.857e-01,9.431e-01
1.856e-01,9.418e-01
1.591e-01,9.408e-01
2.139e-01,9.443e-01
1.363e-01,9.447e-01
2.332e-01,9.460e-01
1.690e-01,9.471e-01
1.844e-01,9.469e-01
3.135e-01,9.491e-01
2.355e-01,9.483e-01
4.966e-02,9.479e-01
1.773e-01,9.503e-01
1.587e-01,9.512e-01
1.860e-01,9.496e-01
1.108e-01,9.502e-01
1.110e-01,9.527e-01
1.984e-01,9.515e-01
8.146e-02,9.513e-01
3.542e-01,9.522e-01
1.314e-01,9.524e-01
2.084e-01,9.524e-01
1.412e-01,9.535e-01
2.363e-01,9.553e-01
1.384e-01,9.531e-01
1.569e-01,9.554e-01
1.420e-01,9.550e-01
1.149e-01,9.550e-01
1.268e-01,9.519e-01
7.599e-02,9.542e-01
9.447e-02,9.555e-01
1.498e-01,9.556e-01
1.700e-01,9.536e-01
1.297e-01,9.578e-01
